user_loc,fr_loc,scaled_sci,region
BH,TO,988,Asia
BH,TR,3226,Asia
BH,TT,2337,Asia
BH,TW,1657,Asia
BH,TZ,6266,Asia
BH,UA,954,Asia
BH,UG,64410,Asia
BH,US,3445,Asia
BH,UY,610,Asia
BH,UZ,1239,Asia
BH,VC,1310,Asia
BH,VN,613,Asia
BH,VU,884,Asia
BH,WS,980,Asia
BH,XK,899,Asia
BH,YT,684,Asia
BH,ZA,3536,Asia
BH,ZM,2392,Asia
BH,ZW,5994,Asia
BN,AE,33017,Asia
BN,AG,1085,Asia
BN,AL,401,Asia
BN,AM,192,Asia
BN,AO,555,Asia
BN,AR,304,Asia
BN,AT,867,Asia
BN,AU,11472,Asia
BN,AW,2642,Asia
BN,AZ,709,Asia
BN,BA,587,Asia
BN,BB,1167,Asia
BN,BD,55514,Asia
BN,BE,795,Asia
BN,BF,336,Asia
BN,BG,454,Asia
BN,BH,44477,Asia
BN,BI,348,Asia
BN,BJ,702,Asia
BN,BN,73641537,Asia
BN,BO,376,Asia
BN,BR,230,Asia
BN,BS,1856,Asia
BN,BT,2055,Asia
BN,BW,755,Asia
BN,BY,515,Asia
BN,BZ,686,Asia
BN,CA,4782,Asia
BN,CD,339,Asia
BN,CF,1073,Asia
BN,CG,504,Asia
BN,CH,1623,Asia
BN,CI,435,Asia
BN,CL,332,Asia
BN,CM,517,Asia
BN,CO,258,Asia
BN,CR,499,Asia
BN,CV,203,Asia
BN,CW,1018,Asia
BN,CY,6595,Asia
BN,CZ,402,Asia
BN,DE,881,Asia
BN,DJ,821,Asia
BN,DK,976,Asia
BN,DO,386,Asia
BN,DZ,628,Asia
BN,EC,274,Asia
BN,EE,561,Asia
BN,EG,1283,Asia
BN,ES,718,Asia
BN,ET,863,Asia
BN,FI,991,Asia
BN,FJ,1681,Asia
BN,FM,2181,Asia
BN,FR,726,Asia
BN,GA,622,Asia
BN,GB,7288,Asia
BN,GD,2946,Asia
BN,GE,256,Asia
BN,GF,428,Asia
BN,GH,911,Asia
BN,GM,1623,Asia
BN,GN,414,Asia
BN,GP,350,Asia
BN,GQ,1109,Asia
BN,GR,1720,Asia
BN,GT,199,Asia
BN,GU,12152,Asia
BN,GW,230,Asia
BN,GY,658,Asia
BN,HK,27795,Asia
BN,HN,284,Asia
BN,HR,716,Asia
BN,HT,432,Asia
BN,HU,404,Asia
BN,ID,32090,Asia
BN,IE,2922,Asia
BN,IM,4264,Asia
BN,IN,3646,Asia
BN,IS,3835,Asia
BN,IT,1337,Asia
BN,JE,2588,Asia
BN,JM,902,Asia
BN,JO,1667,Asia
BN,JP,3351,Asia
BN,KE,897,Asia
BN,KG,348,Asia
BN,KH,2049,Asia
BN,KI,689,Asia
BN,KM,256,Asia
BN,KR,3119,Asia
BN,KW,32834,Asia
BN,KY,17173,Asia
BN,KZ,525,Asia
BN,LA,2635,Asia
BN,LB,3541,Asia
BN,LC,693,Asia
BN,LK,3661,Asia
BN,LR,1741,Asia
BN,LS,364,Asia
BN,LT,388,Asia
BN,LU,1449,Asia
BN,LV,642,Asia
BN,LY,1055,Asia
BN,MA,954,Asia
BN,MD,127,Asia
BN,ME,605,Asia
BN,MG,514,Asia
BN,MK,593,Asia
BN,ML,389,Asia
BN,MM,2608,Asia
BN,MN,585,Asia
BN,MO,23814,Asia
BN,MQ,175,Asia
BN,MR,483,Asia
BN,MT,5617,Asia
BN,MU,6141,Asia
BN,MV,47950,Asia
BN,MW,382,Asia
BN,MX,229,Asia
BN,MY,193358,Asia
BN,MZ,466,Asia
BN,,921,Asia
BN,NC,678,Asia
BN,NE,503,Asia
BN,NG,1228,Asia
BN,NI,289,Asia
BN,NL,1708,Asia
BN,NO,1844,Asia
BN,NP,17108,Asia
BN,NZ,10951,Asia
BN,OM,43005,Asia
BN,PA,382,Asia
BN,PE,251,Asia
BN,PF,447,Asia
BN,PG,2691,Asia
BN,PH,33425,Asia
BN,PK,5109,Asia
BN,PL,309,Asia
BN,PR,702,Asia
BN,PT,1025,Asia
BN,PY,381,Asia
BN,QA,45872,Asia
BN,RE,374,Asia
BN,RO,427,Asia
BN,RS,644,Asia
BN,RW,621,Asia
BN,SA,30182,Asia
BN,SB,4969,Asia
BN,SC,13240,Asia
BN,SE,906,Asia
BN,SG,93174,Asia
BN,SI,577,Asia
BN,SK,372,Asia
BN,SL,1337,Asia
BN,SN,363,Asia
BN,SR,1692,Asia
BN,ST,249,Asia
BN,SV,242,Asia
BN,SZ,534,Asia
BN,TD,430,Asia
BN,TG,616,Asia
