user_loc	fr_loc	scaled_sci
MR	GA	162719
MR	GH	13370
MR	GM	433600
MR	GN	287626
MR	GQ	117283
MR	GW	266272
MR	KE	11482
MR	KM	7588
MR	LR	54116
MR	LS	5526
MR	LY	19909
MR	MA	44785
MR	MG	9685
MR	ML	321688
MR	MR	46574301
MR	MU	1140
MR	MW	4609
MR	MZ	11220
MR	NE	92004
MR	NG	5033
MR	RE	1280
MR	RW	12563
MR	SC	1451
MR	SL	104385
MR	SN	875342
MR	ST	13823
MR	SZ	7118
MR	TD	36492
MR	TG	43128
MR	TN	21159
MR	TZ	14286
MR	UG	16570
MR	YT	5784
MR	ZA	3570
MR	ZM	14235
MR	ZW	3340
MU	AO	1931
MU	BF	3040
MU	BI	3697
MU	BJ	25264
MU	BW	8003
MU	CD	3738
MU	CF	4708
MU	CG	6264
MU	CI	5391
MU	CM	6439
MU	CV	2221
MU	DJ	4227
MU	DZ	1045
MU	EG	683
MU	ET	975
MU	GA	6976
MU	GH	3282
MU	GM	2773
MU	GN	2145
MU	GQ	3607
MU	GW	890
MU	KE	4321
MU	KM	177368
MU	LR	4472
MU	LS	2780
MU	LY	746
MU	MA	1355
MU	MG	206736
MU	ML	2235
MU	MR	1140
MU	MU	54307866
MU	MW	2074
MU	MZ	3157
MU	NE	2126
MU	NG	2779
MU	RE	565881
MU	RW	6189
MU	SC	2599176
MU	SL	3325
MU	SN	2512
MU	ST	1162
MU	SZ	5305
MU	TD	1874
MU	TG	5501
MU	TN	1804
MU	TZ	3631
MU	UG	4507
MU	YT	441246
MU	ZA	15250
MU	ZM	4687
MU	ZW	10838
MW	AO	13172
MW	BF	14150
MW	BI	172693
MW	BJ	26136
MW	BW	80482
MW	CD	58493
MW	CF	10926
MW	CG	15069
MW	CI	14554
MW	CM	11011
MW	CV	1346
MW	DJ	4489
MW	DZ	591
MW	EG	850
MW	ET	6151
MW	GA	7506
MW	GH	51293
MW	GM	11045
MW	GN	16419
MW	GQ	6033
MW	GW	8239
MW	KE	49552
MW	KM	5901
MW	LR	300839
MW	LS	41607
MW	LY	1364
MW	MA	915
MW	MG	6088
MW	ML	11476
MW	MR	4609
MW	MU	2074
MW	MW	27014388
MW	MZ	114031
MW	NE	12249
MW	NG	15270
MW	RE	871
MW	RW	298959
MW	SC	8835
MW	SL	357445
MW	SN	4929
MW	ST	25239
MW	SZ	67813
MW	TD	6852
MW	TG	17279
MW	TN	623
MW	TZ	116699
MW	UG	169065
MW	YT	2669
MW	ZA	167548
MW	ZM	662260
MW	ZW	91064
MZ	AO	779423
MZ	BF	24793
MZ	BI	90125
MZ	BJ	33625
MZ	BW	35854
MZ	CD	41382
MZ	CF	18317
MZ	CG	42746
MZ	CI	41502
MZ	CM	21521
MZ	CV	67680
MZ	DJ	5684
MZ	DZ	1846
MZ	EG	1222
MZ	ET	3178
MZ	GA	25170
MZ	GH	18942
MZ	GM	16264
MZ	GN	49760
MZ	GQ	25787
MZ	GW	218484
MZ	KE	32436
MZ	KM	13029
MZ	LR	50694
MZ	LS	24177
MZ	LY	1679
MZ	MA	2201
MZ	MG	38566
MZ	ML	27011
MZ	MR	11220
MZ	MU	3157
MZ	MW	114031
MZ	MZ	17582942
MZ	NE	16037
MZ	NG	9964
MZ	RE	1949
MZ	RW	63374
MZ	SC	4601
MZ	SL	53139
MZ	SN	14092
MZ	ST	741802
MZ	SZ	141026
MZ	TD	12495
MZ	TG	24303
MZ	TN	1598
MZ	TZ	45202
MZ	UG	34765
MZ	YT	8124
MZ	ZA	114207
MZ	ZM	52043
MZ	ZW	89644
NE	AO	12845
NE	BF	309655
NE	BI	143514
NE	BJ	593457
NE	BW	11097
NE	CD	36412
NE	CF	209759
NE	CG	97114
NE	CI	206868
NE	CM	178908
NE	CV	6617
NE	DJ	29772
NE	DZ	25737
NE	EG	3809
NE	ET	5212
NE	GA	131015
NE	GH	71294
NE	GM	29848
NE	GN	120004
NE	GQ	78067
NE	GW	38351
NE	KE	30964
NE	KM	41867
NE	LR	41151
NE	LS	8641
NE	LY	196629
NE	MA	10748
NE	MG	18734
NE	ML	385879
NE	MR	92004
NE	MU	2126
NE	MW	12249
NE	MZ	16037
NE	NE	39105171
NE	NG	82493
NE	RE	3469
NE	RW	28565
NE	SC	2758
NE	SL	47432
NE	SN	97853
NE	ST	9502
NE	SZ	11415
NE	TD	553341
NE	TG	552463
NE	TN	10057
NE	TZ	125156
NE	UG	30024
NE	YT	13083
NE	ZA	5667
NE	ZM	16426
NE	ZW	5664
NG	AO	6228
NG	BF	11170
NG	BI	11193
NG	BJ	63175
NG	BW	13973
NG	CD	8918
NG	CF	12404
NG	CG	10828
NG	CI	13641
NG	CM	25289
NG	CV	3787
NG	DJ	2458
NG	DZ	1383
NG	EG	2611
NG	ET	3195
NG	GA	15336
NG	GH	44997
NG	GM	27624
NG	GN	8002
NG	GQ	48560
NG	GW	5703
NG	KE	30748
NG	KM	2181
NG	LR	60172
NG	LS	8277
NG	LY	11741
NG	MA	2107
NG	MG	3055
NG	ML	12105
NG	MR	5033
NG	MU	2779
NG	MW	15270
NG	MZ	9964
NG	NE	82493
NG	NG	1623364
NG	RE	484
NG	RW	16405
NG	SC	8251
NG	SL	38502
NG	SN	9097
NG	ST	9250
NG	SZ	12809
NG	TD	20529
NG	TG	52402
NG	TN	1580
NG	TZ	23992
NG	UG	22188
NG	YT	1416
NG	ZA	8589
NG	ZM	22263
NG	ZW	7940
RE	AO	1396
RE	BF	3062
RE	BI	23521
RE	BJ	23848
RE	BW	2029
RE	CD	5366
RE	CF	4564
RE	CG	7256
RE	CI	7179
RE	CM	4867
RE	CV	1712
RE	DJ	7731
RE	DZ	1043
RE	EG	272
RE	ET	401
RE	GA	7300
RE	GH	986
RE	GM	1324
RE	GN	4258
RE	GQ	1794
RE	GW	705
RE	KE	2445
RE	KM	3508149
RE	LR	1730
RE	LS	725
RE	LY	211
RE	MA	1657
RE	MG	366010
RE	ML	3044
RE	MR	1280
RE	MU	565881
RE	MW	871
RE	MZ	1949
RE	NE	3469
RE	NG	484
RE	RE	33409410
RE	RW	13867
RE	SC	176202
RE	SL	1667
RE	SN	7479
RE	ST	1206
RE	SZ	923
RE	TD	2163
RE	TG	5756
RE	TN	2803
RE	TZ	30379
RE	UG	4048
RE	YT	11854608
RE	ZA	1224
RE	ZM	1731
RE	ZW	667
RW	AO	15856
RW	BF	29294
RW	BI	2184653
RW	BJ	71993
RW	BW	21673
RW	CD	215056
RW	CF	533567
RW	CG	43699
RW	CI	32798
RW	CM	27455
RW	CV	3290
RW	DJ	13935
RW	DZ	1973
RW	EG	2034
RW	ET	10238
RW	GA	39467
RW	GH	42075
RW	GM	14240
RW	GN	23827
RW	GQ	12044
RW	GW	11579
RW	KE	111802
RW	KM	22008
RW	LR	203432
RW	LS	14146
RW	LY	4496
RW	MA	3325
RW	MG	13235
RW	ML	25409
RW	MR	12563
RW	MU	6189
RW	MW	298959
RW	MZ	63374
RW	NE	28565
RW	NG	16405
RW	RE	13867
RW	RW	50239043
RW	SC	6814
RW	SL	98488
RW	SN	11792
RW	ST	84990
RW	SZ	26542
RW	TD	32532
RW	TG	29346
RW	TN	1953
RW	TZ	134346
RW	UG	842161
RW	YT	55265
RW	ZA	12025
RW	ZM	180046
RW	ZW	22624
SC	AO	3412
SC	BF	2399
SC	BI	4589
SC	BJ	22329
SC	BW	26959
SC	CD	5946
SC	CF	8754
SC	CG	8372
SC	CI	7617
SC	CM	16935
SC	CV	6299
SC	DJ	21376
SC	DZ	800
SC	EG	1417
SC	ET	4704
SC	GA	6061
SC	GH	20632
SC	GM	20211
SC	GN	18304
SC	GQ	18991
SC	GW	6066
SC	KE	90131
SC	KM	208281
SC	LR	13534
SC	LS	7052
SC	LY	1652
SC	MA	1561
SC	MG	359792
SC	ML	3215
SC	MR	1451
SC	MU	2599176
SC	MW	8835
SC	MZ	4601
SC	NE	2758
SC	NG	8251
SC	RE	176202
SC	RW	6814
SC	SC	1000000000
SC	SL	13683
SC	SN	15442
SC	ST	5251
SC	SZ	6810
SC	TD	10119
SC	TG	10562
SC	TN	2328
SC	TZ	22334
SC	UG	35642
SC	YT	439694
SC	ZA	13270
SC	ZM	35588
SC	ZW	30370
SL	AO	31486
SL	BF	37632
SL	BI	52910
SL	BJ	45932
SL	BW	330789
SL	CD	29964
SL	CF	33094
SL	CG	44957
SL	CI	65695
SL	CM	27687
SL	CV	31946
SL	DJ	9231
SL	DZ	10412
SL	EG	6060
SL	ET	8226
SL	GA	40010
SL	GH	102626
SL	GM	1201575
SL	GN	1016422
SL	GQ	49049
SL	GW	236630
SL	KE	54087
SL	KM	10798
SL	LR	4249885
SL	LS	42748
SL	LY	17930
SL	MA	9241
SL	MG	15077
SL	ML	104585
SL	MR	104385
SL	MU	3325
SL	MW	357445
SL	MZ	53139
SL	NE	47432
SL	NG	38502
SL	RE	1667
SL	RW	98488
SL	SC	13683
SL	SL	72400176
SL	SN	159423
SL	ST	47807
SL	SZ	146916
SL	TD	19671
SL	TG	52232
SL	TN	10218
SL	TZ	56113
SL	UG	107689
SL	YT	5772
SL	ZA	25583
SL	ZM	326834
SL	ZW	69742
SN	AO	22513
SN	BF	131695
SN	BI	16919
SN	BJ	68746
SN	BW	22754
SN	CD	30187
SN	CF	270924
SN	CG	260489
SN	CI	132424
SN	CM	47201
SN	CV	120759
SN	DJ	90045
SN	DZ	3206
SN	EG	2392
SN	ET	2287
SN	GA	431544
SN	GH	14355
SN	GM	928775
SN	GN	895863
SN	GQ	141925
SN	GW	917187
SN	KE	16680
SN	KM	141106
SN	LR	86144
SN	LS	7222
SN	LY	6295
SN	MA	23300
SN	MG	14611
SN	ML	274213
SN	MR	875342
SN	MU	2512
SN	MW	4929
SN	MZ	14092
SN	NE	97853
SN	NG	9097
SN	RE	7479
SN	RW	11792
SN	SC	15442
SN	SL	159423
SN	SN	12541400
SN	ST	49810
SN	SZ	12433
SN	TD	78617
SN	TG	71688
SN	TN	5882
SN	TZ	14404
SN	UG	28863
SN	YT	38262
SN	ZA	6505
SN	ZM	20014
SN	ZW	7788
ST	AO	1176889
ST	BF	20096
ST	BI	76572
ST	BJ	74220
ST	BW	544774
ST	CD	42337
ST	CF	19261
ST	CG	35142
ST	CI	23944
ST	CM	23353
ST	CV	9737628
ST	DJ	4131
ST	DZ	955
ST	EG	848
ST	ET	2423
ST	GA	411468
ST	GH	16547
ST	GM	48959
ST	GN	26191
ST	GQ	532222
ST	GW	6020673
ST	KE	46593
ST	KM	12708
ST	LR	147363
ST	LS	10612
ST	LY	1462
ST	MA	9201
ST	MG	31417
ST	ML	15300
ST	MR	13823
ST	MU	1162
ST	MW	25239
ST	MZ	741802
ST	NE	9502
ST	NG	9250
ST	RE	1206
ST	RW	84990
ST	SC	5251
ST	SL	47807
ST	SN	49810
ST	ST	661149461
ST	SZ	21526
ST	TD	9822
ST	TG	18792
ST	TN	1155
ST	TZ	25001
ST	UG	38750
ST	YT	5142
ST	ZA	12467
ST	ZM	49378
ST	ZW	10810
SZ	AO	24929
SZ	BF	12153
SZ	BI	19949
SZ	BJ	12491
SZ	BW	647295
SZ	CD	22764
SZ	CF	11483
SZ	CG	19275
SZ	CI	14137
SZ	CM	12805
SZ	CV	3761
SZ	DJ	4811
SZ	DZ	1160
SZ	EG	884
SZ	ET	6517
SZ	GA	10042
SZ	GH	23302
SZ	GM	14202
SZ	GN	12701
SZ	GQ	13390
SZ	GW	15114
SZ	KE	17818
SZ	KM	8049
SZ	LR	275840
SZ	LS	278595
SZ	LY	1542
SZ	MA	1725
SZ	MG	4914
SZ	ML	13729
SZ	MR	7118
SZ	MU	5305
SZ	MW	67813
SZ	MZ	141026
SZ	NE	11415
SZ	NG	12809
SZ	RE	923
SZ	RW	26542
SZ	SC	6810
SZ	SL	146916
SZ	SN	12433
SZ	ST	21526
SZ	SZ	139546857
SZ	TD	5835
SZ	TG	23693
SZ	TN	1304
SZ	TZ	21150
SZ	UG	32058
SZ	YT	5627
SZ	ZA	525658
SZ	ZM	98658
SZ	ZW	141945
TD	AO	11978
TD	BF	129381
TD	BI	45225
TD	BJ	100768
TD	BW	8193
TD	CD	43819
TD	CF	4008627
TD	CG	164974
TD	CI	53911
TD	CM	1182988
TD	CV	2217
TD	DJ	189431
TD	DZ	6960
TD	EG	8599
TD	ET	7803
TD	GA	197479
TD	GH	17262
TD	GM	10034
TD	GN	64052
TD	GQ	397053
TD	GW	11296
TD	KE	20593
TD	KM	19054
TD	LR	18726
TD	LS	4712
TD	LY	313007
TD	MA	9954
TD	MG	18240
TD	ML	109126
TD	MR	36492
TD	MU	1874
TD	MW	6852
TD	MZ	12495
TD	NE	553341
TD	NG	20529
TD	RE	2163
TD	RW	32532
TD	SC	10119
TD	SL	19671
TD	SN	78617
TD	ST	9822
TD	SZ	5835
TD	TD	61151922
TD	TG	216850
TD	TN	7774
TD	TZ	67532
TD	UG	21678
TD	YT	9171
TD	ZA	2849
TD	ZM	11651
TD	ZW	3439
TG	AO	22735
TG	BF	368779
TG	BI	42986
TG	BJ	1124249
TG	BW	34087
TG	CD	99236
TG	CF	389606
TG	CG	235170
TG	CI	261477
TG	CM	139709
TG	CV	9615
TG	DJ	15869
TG	DZ	3349
TG	EG	2352
TG	ET	4253
TG	GA	519975
TG	GH	292724
TG	GM	43116
TG	GN	108535
TG	GQ	211817
TG	GW	34621
TG	KE	58212
TG	KM	17498
TG	LR	82579
TG	LS	18065
TG	LY	7776
TG	MA	5691
TG	MG	32909
TG	ML	217810
TG	MR	43128
TG	MU	5501
TG	MW	17279
TG	MZ	24303
TG	NE	552463
TG	NG	52402
TG	RE	5756
TG	RW	29346
TG	SC	10562
TG	SL	52232
TG	SN	71688
TG	ST	18792
TG	SZ	23693
TG	TD	216850
TG	TG	27293645
TG	TN	4544
TG	TZ	36458
TG	UG	41881
TG	YT	11966
TG	ZA	13261
TG	ZM	31763
TG	ZW	10654
TN	AO	2106
TN	BF	9200
TN	BI	2057
TN	BJ	5706
TN	BW	1308
TN	CD	7808
TN	CF	14294
TN	CG	10822
TN	CI	21943
TN	CM	10561
TN	CV	1096
TN	DJ	10973
TN	DZ	26583
TN	EG	8366
TN	ET	1046
TN	GA	22421
TN	GH	2467
TN	GM	5317
TN	GN	32749
TN	GQ	8316
TN	GW	2780
TN	KE	2353
TN	KM	25716
TN	LR	7578
TN	LS	820
TN	LY	33366
TN	MA	21402
TN	MG	4998
TN	ML	9504
TN	MR	21159
TN	MU	1804
TN	MW	623
TN	MZ	1598
TN	NE	10057
TN	NG	1580
TN	RE	2803
TN	RW	1953
TN	SC	2328
TN	SL	10218
TN	SN	5882
TN	ST	1155
TN	SZ	1304
TN	TD	7774
TN	TG	4544
TN	TN	5118918
TN	TZ	2253
TN	UG	2700
TN	YT	7163
TN	ZA	761
TN	ZM	2044
TN	ZW	669
TZ	AO	20535
TZ	BF	39649
TZ	BI	500928
TZ	BJ	30340
TZ	BW	20099
TZ	CD	64841
TZ	CF	49632
TZ	CG	27494
TZ	CI	47819
TZ	CM	21455
TZ	CV	2974
TZ	DJ	12899
TZ	DZ	2797
TZ	EG	2464
TZ	ET	7296
TZ	GA	16944
TZ	GH	51520
TZ	GM	16729
TZ	GN	25113
TZ	GQ	16943
TZ	GW	14338
TZ	KE	162979
TZ	KM	308287
TZ	LR	68370
TZ	LS	12468
TZ	LY	19909
TZ	MA	3343
TZ	MG	13675
TZ	ML	41804
TZ	MR	14286
TZ	MU	3631
TZ	MW	116699
TZ	MZ	45202
TZ	NE	125156
TZ	NG	23992
TZ	RE	30379
TZ	RW	134346
TZ	SC	22334
TZ	SL	56113
TZ	SN	14404
TZ	ST	25001
TZ	SZ	21150
TZ	TD	67532
TZ	TG	36458
TZ	TN	2253
TZ	TZ	10671078
TZ	UG	156714
TZ	YT	118530
TZ	ZA	15729
TZ	ZM	86259
TZ	ZW	17814
UG	AO	17318
UG	BF	34760
UG	BI	303307
UG	BJ	32049
UG	BW	34254
UG	CD	125352
UG	CF	42898
UG	CG	31640
UG	CI	37456
UG	CM	26402
UG	CV	4683
UG	DJ	30214
UG	DZ	2941
UG	EG	4110
UG	ET	25677
UG	GA	20079
UG	GH	45585
UG	GM	29848
UG	GN	29033
UG	GQ	52727
UG	GW	26318
UG	KE	197732
UG	KM	49517
UG	LR	143997
UG	LS	17661
UG	LY	6612
UG	MA	3587
UG	MG	11445
UG	ML	35240
UG	MR	16570
UG	MU	4507
UG	MW	169065
UG	MZ	34765
UG	NE	30024
UG	NG	22188
UG	RE	4048
UG	RW	842161
UG	SC	35642
UG	SL	107689
UG	SN	28863
UG	ST	38750
UG	SZ	32058
UG	TD	21678
UG	TG	41881
UG	TN	2700
UG	TZ	156714
UG	UG	18650751
UG	YT	18524
UG	ZA	20229
UG	ZM	114702
UG	ZW	22714
YT	AO	5804
YT	BF	8923
YT	BI	181249
YT	BJ	40895
YT	BW	5735
YT	CD	30760
YT	CF	18902
YT	CG	26935
YT	CI	12102
YT	CM	14267
YT	CV	3189
YT	DJ	21364
YT	DZ	1441
YT	EG	838
YT	ET	926
YT	GA	18547
YT	GH	2850
YT	GM	2294
YT	GN	16711
YT	GQ	4737
YT	GW	2457
YT	KE	9127
YT	KM	28871714
YT	LR	6219
YT	LS	2661
YT	LY	622
YT	MA	3897
YT	MG	1245437
YT	ML	9249
YT	MR	5784
YT	MU	441246
YT	MW	2669
YT	MZ	8124
YT	NE	13083
YT	NG	1416
YT	RE	11854608
YT	RW	55265
YT	SC	439694
YT	SL	5772
YT	SN	38262
YT	ST	5142
YT	SZ	5627
YT	TD	9171
YT	TG	11966
YT	TN	7163
YT	TZ	118530
YT	UG	18524
YT	YT	189088793
YT	ZA	4262
YT	ZM	9543
YT	ZW	1650
ZA	AO	23587
ZA	BF	5386
ZA	BI	29976
ZA	BJ	6164
ZA	BW	144021
ZA	CD	22380
ZA	CF	5660
ZA	CG	17635
ZA	CI	6300
ZA	CM	8068
ZA	CV	2186
ZA	DJ	4862
ZA	DZ	739
ZA	EG	567
ZA	ET	16352
ZA	GA	9499
ZA	GH	12364
ZA	GM	5685
ZA	GN	4983
ZA	GQ	6337
ZA	GW	6682
ZA	KE	12272
ZA	KM	5142
ZA	LR	27445
ZA	LS	368589
ZA	LY	827
ZA	MA	944
ZA	MG	2711
ZA	ML	6621
ZA	MR	3570
ZA	MU	15250
ZA	MW	167548
ZA	MZ	114207
ZA	NE	5667
ZA	NG	8589
ZA	RE	1224
ZA	RW	12025
ZA	SC	13270
ZA	SL	25583
ZA	SN	6505
ZA	ST	12467
ZA	SZ	525658
ZA	TD	2849
ZA	TG	13261
ZA	TN	761
ZA	TZ	15729
ZA	UG	20229
ZA	YT	4262
ZA	ZA	2022262
ZA	ZM	61516
ZA	ZW	366466
ZM	AO	28759
ZM	BF	22674
ZM	BI	318660
ZM	BJ	37648
ZM	BW	158433
ZM	CD	91154
ZM	CF	74394
ZM	CG	36535
ZM	CI	24941
ZM	CM	28325
ZM	CV	4397
ZM	DJ	7489
ZM	DZ	2041
ZM	EG	1564
ZM	ET	5149
ZM	GA	21537
ZM	GH	38947
ZM	GM	22964
ZM	GN	28285
ZM	GQ	15846
ZM	GW	17610
ZM	KE	41512
ZM	KM	11757
ZM	LR	414102
ZM	LS	55023
ZM	LY	2676
ZM	MA	2670
ZM	MG	13441
ZM	ML	22817
ZM	MR	14235
ZM	MU	4687
ZM	MW	662260
ZM	MZ	52043
ZM	NE	16426
ZM	NG	22263
ZM	RE	1731
ZM	RW	180046
ZM	SC	35588
ZM	SL	326834
ZM	SN	20014
ZM	ST	49378
ZM	SZ	98658
ZM	TD	11651
ZM	TG	31763
ZM	TN	2044
ZM	TZ	86259
ZM	UG	114702
ZM	YT	9543
ZM	ZA	61516
ZM	ZM	24759524
ZM	ZW	196035
ZW	AO	11986
ZW	BF	5969
ZW	BI	12063
ZW	BJ	6547
ZW	BW	706766
ZW	CD	18831
ZW	CF	6822
ZW	CG	12637
ZW	CI	7418
ZW	CM	6216
ZW	CV	2103
ZW	DJ	4668
ZW	DZ	1010
ZW	EG	570
ZW	ET	3042
ZW	GA	5381
ZW	GH	17103
ZW	GM	8896
ZW	GN	8042
ZW	GQ	18299
ZW	GW	7596
ZW	KE	14590
ZW	KM	2814
ZW	LR	67238
ZW	LS	56483
ZW	LY	888
ZW	MA	812
ZW	MG	2278
ZW	ML	7077
ZW	MR	3340
ZW	MU	10838
ZW	MW	91064
ZW	MZ	89644
ZW	NE	5664
ZW	NG	7940
ZW	RE	667
ZW	RW	22624
ZW	SC	30370
ZW	SL	69742
ZW	SN	7788
ZW	ST	10810
ZW	SZ	141945
ZW	TD	3439
ZW	TG	10654
ZW	TN	669
ZW	TZ	17814
ZW	UG	22714
ZW	YT	1650
ZW	ZA	366466
ZW	ZM	196035
ZW	ZW	20247600
