,user_loc,fr_loc,scaled_sci,region
3715,ISL,BGR,13553,Europe
3716,ISL,BHR,3507,Europe
3717,ISL,BDI,537,Europe
3718,ISL,BEN,1052,Europe
3719,ISL,BRN,3835,Europe
3720,ISL,BOL,415,Europe
3721,ISL,BRA,778,Europe
3722,ISL,BHS,5170,Europe
3723,ISL,BTN,441,Europe
3724,ISL,BWA,411,Europe
3725,ISL,BLR,3501,Europe
3726,ISL,BLZ,1491,Europe
3727,ISL,CAN,9786,Europe
3728,ISL,COD,272,Europe
3729,ISL,CAF,429,Europe
3730,ISL,COG,377,Europe
3731,ISL,CHE,35772,Europe
3732,ISL,CIV,595,Europe
3733,ISL,CHL,1877,Europe
3734,ISL,CMR,895,Europe
3735,ISL,COL,1381,Europe
3736,ISL,CRI,3330,Europe
3737,ISL,CPV,40722,Europe
3738,ISL,CUW,5901,Europe
3739,ISL,CYP,16369,Europe
3740,ISL,CZE,18588,Europe
3741,ISL,DEU,20537,Europe
3742,ISL,DJI,5497,Europe
3743,ISL,DNK,358406,Europe
3744,ISL,DOM,1884,Europe
3745,ISL,DZA,394,Europe
3746,ISL,ECU,1382,Europe
3747,ISL,EST,37944,Europe
3748,ISL,EGY,446,Europe
3749,ISL,ESP,15971,Europe
3750,ISL,ETH,1545,Europe
3751,ISL,FIN,38086,Europe
3752,ISL,FJI,520,Europe
3753,ISL,FSM,505,Europe
3754,ISL,FRA,6173,Europe
3755,ISL,GAB,592,Europe
3756,ISL,GBR,20674,Europe
3757,ISL,GRD,2126,Europe
3758,ISL,GEO,11141,Europe
3759,ISL,GUF,1992,Europe
3760,ISL,GHA,4409,Europe
3761,ISL,GMB,12418,Europe
3762,ISL,GIN,1810,Europe
3763,ISL,GLP,1441,Europe
3764,ISL,GNQ,24669,Europe
3765,ISL,GRC,13794,Europe
3766,ISL,GTM,973,Europe
3767,ISL,GUM,3716,Europe
3768,ISL,GNB,2845,Europe
3769,ISL,GUY,1202,Europe
3770,ISL,HKG,3517,Europe
3771,ISL,HND,1377,Europe
3772,ISL,HRV,27035,Europe
3773,ISL,HTI,819,Europe
3774,ISL,HUN,16863,Europe
3775,ISL,IDN,316,Europe
3776,ISL,IRL,24959,Europe
3777,ISL,IMN,15107,Europe
3778,ISL,IND,221,Europe
3779,ISL,ISL,185439922,Europe
3780,ISL,ITA,8786,Europe
3781,ISL,JEY,23534,Europe
3782,ISL,JAM,1746,Europe
3783,ISL,JOR,1539,Europe
3784,ISL,JPN,2033,Europe
3785,ISL,KEN,3036,Europe
3786,ISL,KGZ,835,Europe
3787,ISL,KHM,211,Europe
3788,ISL,KIR,418,Europe
3789,ISL,COM,149,Europe
3790,ISL,KOR,1279,Europe
3791,ISL,KWT,2055,Europe
3792,ISL,CYM,12505,Europe
3793,ISL,KAZ,589,Europe
3794,ISL,LAO,542,Europe
3795,ISL,LBN,2424,Europe
3796,ISL,LCA,2538,Europe
3797,ISL,LKA,1784,Europe
3798,ISL,LBR,1393,Europe
3799,ISL,LSO,722,Europe
3800,ISL,LTU,143942,Europe
3801,ISL,LUX,88470,Europe
3802,ISL,LVA,135912,Europe
3803,ISL,LBY,304,Europe
3804,ISL,MAR,1275,Europe
3805,ISL,MDA,17271,Europe
3806,ISL,MNE,16987,Europe
3807,ISL,MDG,341,Europe
3808,ISL,MKD,16054,Europe
3809,ISL,MLI,383,Europe
3810,ISL,MMR,113,Europe
3811,ISL,MNG,1201,Europe
3812,ISL,MAC,2342,Europe
3813,ISL,MTQ,1142,Europe
3814,ISL,MRT,545,Europe
3815,ISL,MLT,46748,Europe
3816,ISL,MUS,1516,Europe
3817,ISL,MDV,3878,Europe
3818,ISL,MWI,1420,Europe
3819,ISL,MEX,697,Europe
3820,ISL,MYS,813,Europe
3821,ISL,MOZ,1219,Europe
3822,ISL,NULL,12142,Europe
3823,ISL,NCL,1935,Europe
3824,ISL,NER,393,Europe
3825,ISL,NGA,1082,Europe
3826,ISL,NIC,445,Europe
3827,ISL,NLD,23177,Europe
3828,ISL,NOR,286800,Europe
3829,ISL,NPL,1347,Europe
3830,ISL,NZL,11439,Europe
3831,ISL,OMN,1684,Europe
3832,ISL,PAN,1867,Europe
3833,ISL,PER,828,Europe
3834,ISL,PYF,1735,Europe
3835,ISL,PNG,1234,Europe
3836,ISL,PHL,5521,Europe
3837,ISL,PAK,434,Europe
3838,ISL,POL,87649,Europe
3839,ISL,PRI,1551,Europe
3840,ISL,PRT,30492,Europe
3841,ISL,PRY,1531,Europe
3842,ISL,QAT,4539,Europe
3843,ISL,REU,1268,Europe
3844,ISL,ROU,20616,Europe
3845,ISL,SRB,29351,Europe
3846,ISL,RWA,1085,Europe
3847,ISL,SAU,1216,Europe
3848,ISL,SLB,252,Europe
3849,ISL,SYC,4858,Europe
3850,ISL,SWE,126103,Europe
3851,ISL,SGP,4101,Europe
3852,ISL,SVN,24842,Europe
3853,ISL,SVK,15959,Europe
3854,ISL,SLE,5219,Europe
3855,ISL,SEN,2541,Europe
3856,ISL,SUR,829,Europe
3857,ISL,STP,1239,Europe
3858,ISL,SLV,1009,Europe
3859,ISL,SWZ,365,Europe
3860,ISL,TCD,388,Europe
3861,ISL,TGO,2224,Europe
3862,ISL,THA,3174,Europe
3863,ISL,TJK,732,Europe
3864,ISL,TLS,245,Europe
3865,ISL,TUN,1552,Europe
3866,ISL,TON,1578,Europe
3867,ISL,TUR,1012,Europe
3868,ISL,TTO,2552,Europe
3869,ISL,TWN,927,Europe
3870,ISL,TZA,958,Europe
3871,ISL,UKR,2695,Europe
3872,ISL,UGA,5765,Europe
3873,ISL,USA,7023,Europe
3874,ISL,URY,1397,Europe
3875,ISL,UZB,324,Europe
3876,ISL,VCT,2802,Europe
3877,ISL,VNM,1595,Europe
3878,ISL,VUT,906,Europe
3879,ISL,WSM,436,Europe
3880,ISL,XKX,18915,Europe
3881,ISL,MYT,509,Europe
3882,ISL,ZAF,798,Europe
3883,ISL,ZMB,836,Europe
3884,ISL,ZWE,464,Europe
3885,ITA,ARE,6228,Europe
3886,ITA,ATG,4331,Europe
3887,ITA,ALB,92964,Europe
3888,ITA,ARM,1560,Europe
3889,ITA,AGO,1095,Europe
3890,ITA,ARG,4058,Europe
3891,ITA,AUT,17629,Europe
3892,ITA,AUS,5875,Europe
3893,ITA,ABW,3683,Europe
3894,ITA,AZE,1076,Europe
3895,ITA,BIH,10320,Europe
3896,ITA,BRB,1535,Europe
3897,ITA,BGD,3785,Europe
3898,ITA,BEL,14332,Europe
3899,ITA,BFA,4633,Europe
3900,ITA,BGR,10441,Europe
3901,ITA,BHR,4506,Europe
3902,ITA,BDI,1187,Europe
3903,ITA,BEN,4311,Europe
3904,ITA,BRN,1337,Europe
3905,ITA,BOL,1577,Europe
3906,ITA,BRA,2131,Europe
3907,ITA,BHS,1717,Europe
3908,ITA,BTN,389,Europe
3909,ITA,BWA,558,Europe
3910,ITA,BLR,5013,Europe
3911,ITA,BLZ,742,Europe
3912,ITA,CAN,3824,Europe
3913,ITA,COD,1095,Europe
3914,ITA,CAF,2244,Europe
3915,ITA,COG,3245,Europe
3916,ITA,CHE,65202,Europe
3917,ITA,CIV,6366,Europe
3918,ITA,CHL,2023,Europe
3919,ITA,CMR,3685,Europe
3920,ITA,COL,1700,Europe
3921,ITA,CRI,2392,Europe
3922,ITA,CPV,29844,Europe
3923,ITA,CUW,2646,Europe
3924,ITA,CYP,9203,Europe
3925,ITA,CZE,4446,Europe
3926,ITA,DEU,16342,Europe
3927,ITA,DJI,1812,Europe
3928,ITA,DNK,6547,Europe
3929,ITA,DOM,10100,Europe
3930,ITA,DZA,1019,Europe
3931,ITA,ECU,4318,Europe
3932,ITA,EST,4695,Europe
3933,ITA,EGY,2939,Europe
3934,ITA,ESP,15696,Europe
3935,ITA,ETH,1364,Europe
3936,ITA,FIN,4415,Europe
3937,ITA,FJI,453,Europe
3938,ITA,FSM,388,Europe
3939,ITA,FRA,9863,Europe
3940,ITA,GAB,4368,Europe
3941,ITA,GBR,11968,Europe
3942,ITA,GRD,1239,Europe
3943,ITA,GEO,16515,Europe
3944,ITA,GUF,2148,Europe
3945,ITA,GHA,6591,Europe
3946,ITA,GMB,42084,Europe
3947,ITA,GIN,10708,Europe
3948,ITA,GLP,3114,Europe
3949,ITA,GNQ,5817,Europe
3950,ITA,GRC,13899,Europe
3951,ITA,GTM,607,Europe
3952,ITA,GUM,2759,Europe
3953,ITA,GNB,9200,Europe
3954,ITA,GUY,584,Europe
3955,ITA,HKG,1983,Europe
3956,ITA,HND,1462,Europe
3957,ITA,HRV,9721,Europe
3958,ITA,HTI,761,Europe
3959,ITA,HUN,4709,Europe
3960,ITA,IDN,327,Europe
3961,ITA,IRL,11827,Europe
3962,ITA,IMN,6077,Europe
3963,ITA,IND,403,Europe
3964,ITA,ISL,8786,Europe
3965,ITA,ITA,1759672,Europe
3966,ITA,JEY,5526,Europe
3967,ITA,JAM,1460,Europe
3968,ITA,JOR,1095,Europe
3969,ITA,JPN,1521,Europe
3970,ITA,KEN,1488,Europe
3971,ITA,KGZ,1071,Europe
3972,ITA,KHM,181,Europe
3973,ITA,KIR,648,Europe
3974,ITA,COM,241,Europe
3975,ITA,KOR,896,Europe
3976,ITA,KWT,3360,Europe
3977,ITA,CYM,9211,Europe
3978,ITA,KAZ,857,Europe
3979,ITA,LAO,305,Europe
3980,ITA,LBN,3315,Europe
3981,ITA,LCA,1458,Europe
3982,ITA,LKA,9053,Europe
3983,ITA,LBR,4143,Europe
3984,ITA,LSO,272,Europe
3985,ITA,LTU,4210,Europe
3986,ITA,LUX,45777,Europe
3987,ITA,LVA,4791,Europe
3988,ITA,LBY,2394,Europe
3989,ITA,MAR,7688,Europe
3990,ITA,MDA,60925,Europe
3991,ITA,MNE,12090,Europe
3992,ITA,MDG,1567,Europe
3993,ITA,MKD,29216,Europe
3994,ITA,MLI,7205,Europe
3995,ITA,MMR,114,Europe
3996,ITA,MNG,521,Europe
3997,ITA,MAC,2022,Europe
3998,ITA,MTQ,2101,Europe
3999,ITA,MRT,2244,Europe
4000,ITA,MLT,80569,Europe
4001,ITA,MUS,6550,Europe
4002,ITA,MDV,6087,Europe
4003,ITA,MWI,334,Europe
4004,ITA,MEX,888,Europe
4005,ITA,MYS,806,Europe
4006,ITA,MOZ,847,Europe
4007,ITA,NULL,1181,Europe
4008,ITA,NCL,1539,Europe
4009,ITA,NER,1983,Europe
4010,ITA,NGA,3427,Europe
4011,ITA,NIC,822,Europe
4012,ITA,NLD,9112,Europe
4013,ITA,NOR,5096,Europe
4014,ITA,NPL,364,Europe
4015,ITA,NZL,2967,Europe
4016,ITA,OMN,3851,Europe
4017,ITA,PAN,1977,Europe
4018,ITA,PER,4115,Europe
4019,ITA,PYF,1996,Europe
4020,ITA,PNG,272,Europe
4021,ITA,PHL,2486,Europe
4022,ITA,PAK,3186,Europe
4023,ITA,POL,4140,Europe
4024,ITA,PRI,1754,Europe
4025,ITA,PRT,8703,Europe
4026,ITA,PRY,2381,Europe
4027,ITA,QAT,4544,Europe
4028,ITA,REU,1651,Europe
4029,ITA,ROU,59631,Europe
4030,ITA,SRB,11333,Europe
4031,ITA,RWA,908,Europe
4032,ITA,SAU,2647,Europe
4033,ITA,SLB,266,Europe
4034,ITA,SYC,12536,Europe
4035,ITA,SWE,5577,Europe
4036,ITA,SGP,2302,Europe
4037,ITA,SVN,15214,Europe
4038,ITA,SVK,4486,Europe
4039,ITA,SLE,6417,Europe
4040,ITA,SEN,27349,Europe
4041,ITA,SUR,862,Europe
4042,ITA,STP,1465,Europe
4043,ITA,SLV,3787,Europe
4044,ITA,SWZ,573,Europe
4045,ITA,TCD,1058,Europe
4046,ITA,TGO,4075,Europe
4047,ITA,THA,520,Europe
4048,ITA,TJK,523,Europe
4049,ITA,TLS,865,Europe
4050,ITA,TUN,12141,Europe
4051,ITA,TON,500,Europe
4052,ITA,TUR,1283,Europe
4053,ITA,TTO,966,Europe
4054,ITA,TWN,652,Europe
4055,ITA,TZA,1090,Europe
4056,ITA,UKR,7682,Europe
4057,ITA,UGA,1413,Europe
4058,ITA,USA,2619,Europe
4059,ITA,URY,3707,Europe
4060,ITA,UZB,565,Europe
4061,ITA,VCT,983,Europe
4062,ITA,VNM,181,Europe
4063,ITA,VUT,308,Europe
4064,ITA,WSM,758,Europe
4065,ITA,XKX,20021,Europe
4066,ITA,MYT,663,Europe
4067,ITA,ZAF,618,Europe
4068,ITA,ZMB,733,Europe
4069,ITA,ZWE,553,Europe
4070,JEY,ARE,11772,Europe
4071,JEY,ATG,24891,Europe
4072,JEY,ALB,1196,Europe
4073,JEY,ARM,1052,Europe
4074,JEY,AGO,2432,Europe
4075,JEY,ARG,686,Europe
4076,JEY,AUT,8251,Europe
4077,JEY,AUS,41540,Europe
4078,JEY,ABW,5061,Europe
4079,JEY,AZE,323,Europe
4080,JEY,BIH,820,Europe
4081,JEY,BRB,77690,Europe
4082,JEY,BGD,431,Europe
4083,JEY,BEL,7072,Europe
4084,JEY,BFA,275,Europe
4085,JEY,BGR,22568,Europe
4086,JEY,BHR,7277,Europe
4087,JEY,BDI,236,Europe
4088,JEY,BEN,1151,Europe
4089,JEY,BRN,2588,Europe
4090,JEY,BOL,206,Europe
4091,JEY,BRA,1786,Europe
4092,JEY,BHS,13940,Europe
4093,JEY,BTN,280,Europe
4094,JEY,BWA,10384,Europe
4095,JEY,BLR,2284,Europe
4096,JEY,BLZ,2147,Europe
4097,JEY,CAN,10742,Europe
4098,JEY,COD,178,Europe
4099,JEY,CAF,739,Europe
4100,JEY,COG,400,Europe
4101,JEY,CHE,31173,Europe
4102,JEY,CIV,465,Europe
4103,JEY,CHL,1071,Europe
4104,JEY,CMR,452,Europe
4105,JEY,COL,1055,Europe
4106,JEY,CRI,1754,Europe
4107,JEY,CPV,15854,Europe
4108,JEY,CUW,18165,Europe
4109,JEY,CYP,29800,Europe
4110,JEY,CZE,5116,Europe
4111,JEY,DEU,6571,Europe
4112,JEY,DJI,213,Europe
4113,JEY,DNK,9190,Europe
4114,JEY,DOM,1014,Europe
4115,JEY,DZA,214,Europe
4116,JEY,ECU,758,Europe
4117,JEY,EST,9773,Europe
4118,JEY,EGY,424,Europe
4119,JEY,ESP,11059,Europe
4120,JEY,ETH,229,Europe
4121,JEY,FIN,6038,Europe
4122,JEY,FJI,1125,Europe
4123,JEY,FSM,618,Europe
4124,JEY,FRA,11633,Europe
4125,JEY,GAB,339,Europe
4126,JEY,GBR,210861,Europe
4127,JEY,GRD,32121,Europe
4128,JEY,GEO,497,Europe
4129,JEY,GUF,2188,Europe
4130,JEY,GHA,3107,Europe
4131,JEY,GMB,12929,Europe
4132,JEY,GIN,366,Europe
4133,JEY,GLP,3520,Europe
4134,JEY,GNQ,661,Europe
4135,JEY,GRC,7891,Europe
4136,JEY,GTM,275,Europe
4137,JEY,GUM,2254,Europe
4138,JEY,GNB,3897,Europe
4139,JEY,GUY,1283,Europe
4140,JEY,HKG,8504,Europe
4141,JEY,HND,196,Europe
4142,JEY,HRV,4600,Europe
4143,JEY,HTI,248,Europe
4144,JEY,HUN,11794,Europe
4145,JEY,IDN,306,Europe
4146,JEY,IRL,120482,Europe
4147,JEY,IMN,1061938,Europe
4148,JEY,IND,520,Europe
4149,JEY,ISL,23534,Europe
4150,JEY,ITA,5526,Europe
4151,JEY,JEY,315897342,Europe
4152,JEY,JAM,8045,Europe
4153,JEY,JOR,754,Europe
4154,JEY,JPN,1398,Europe
4155,JEY,KEN,10082,Europe
4156,JEY,KGZ,188,Europe
4157,JEY,KHM,605,Europe
4158,JEY,KIR,433,Europe
4159,JEY,COM,204,Europe
4160,JEY,KOR,598,Europe
4161,JEY,KWT,1494,Europe
4162,JEY,CYM,504256,Europe
4163,JEY,KAZ,247,Europe
4164,JEY,LAO,1321,Europe
4165,JEY,LBN,1775,Europe
4166,JEY,LCA,29105,Europe
4167,JEY,LKA,2310,Europe
4168,JEY,LBR,927,Europe
4169,JEY,LSO,1096,Europe
4170,JEY,LTU,5265,Europe
4171,JEY,LUX,96872,Europe
4172,JEY,LVA,48496,Europe
4173,JEY,LBY,185,Europe
4174,JEY,MAR,519,Europe
4175,JEY,MDA,3390,Europe
4176,JEY,MNE,2789,Europe
4177,JEY,MDG,436,Europe
4178,JEY,MKD,1310,Europe
4179,JEY,MLI,249,Europe
4180,JEY,MMR,55,Europe
4181,JEY,MNG,583,Europe
4182,JEY,MAC,2898,Europe
4183,JEY,MTQ,1470,Europe
4184,JEY,MRT,121,Europe
4185,JEY,MLT,72414,Europe
4186,JEY,MUS,22887,Europe
4187,JEY,MDV,4366,Europe
4188,JEY,MWI,6544,Europe
4189,JEY,MEX,442,Europe
4190,JEY,MYS,1012,Europe
4191,JEY,MOZ,2598,Europe
4192,JEY,NULL,8142,Europe
4193,JEY,NCL,1786,Europe
4194,JEY,NER,195,Europe
4195,JEY,NGA,1575,Europe
4196,JEY,NIC,449,Europe
4197,JEY,NLD,12093,Europe
4198,JEY,NOR,13079,Europe
4199,JEY,NPL,298,Europe
4200,JEY,NZL,51063,Europe
4201,JEY,OMN,2422,Europe
4202,JEY,PAN,1566,Europe
4203,JEY,PER,618,Europe
4204,JEY,PYF,1792,Europe
4205,JEY,PNG,733,Europe
4206,JEY,PHL,4089,Europe
4207,JEY,PAK,702,Europe
4208,JEY,POL,44445,Europe
4209,JEY,PRI,871,Europe
4210,JEY,PRT,481584,Europe
4211,JEY,PRY,396,Europe
4212,JEY,QAT,5595,Europe
4213,JEY,REU,4583,Europe
4214,JEY,ROU,58012,Europe
4215,JEY,SRB,2804,Europe
4216,JEY,RWA,859,Europe
4217,JEY,SAU,1231,Europe
4218,JEY,SLB,299,Europe
4219,JEY,SYC,15984,Europe
4220,JEY,SWE,10044,Europe
4221,JEY,SGP,8377,Europe
4222,JEY,SVN,4854,Europe
4223,JEY,SVK,4371,Europe
4224,JEY,SLE,1341,Europe
4225,JEY,SEN,391,Europe
4226,JEY,SUR,484,Europe
4227,JEY,STP,17043,Europe
4228,JEY,SLV,183,Europe
4229,JEY,SWZ,1467,Europe
4230,JEY,TCD,135,Europe
4231,JEY,TGO,523,Europe
4232,JEY,THA,2317,Europe
4233,JEY,TJK,909,Europe
4234,JEY,TLS,7133,Europe
4235,JEY,TUN,979,Europe
4236,JEY,TON,1239,Europe
4237,JEY,TUR,586,Europe
4238,JEY,TTO,6769,Europe
4239,JEY,TWN,473,Europe
4240,JEY,TZA,811,Europe
4241,JEY,UKR,868,Europe
4242,JEY,UGA,8426,Europe
4243,JEY,USA,3750,Europe
4244,JEY,URY,841,Europe
4245,JEY,UZB,186,Europe
4246,JEY,VCT,13052,Europe
4247,JEY,VNM,209,Europe
4248,JEY,VUT,792,Europe
4249,JEY,WSM,1131,Europe
4250,JEY,XKX,539,Europe
4251,JEY,MYT,396,Europe
4252,JEY,ZAF,10484,Europe
4253,JEY,ZMB,2364,Europe
4254,JEY,ZWE,50092,Europe
4255,LTU,ARE,2181,Europe
4256,LTU,ATG,747,Europe
4257,LTU,ALB,1763,Europe
4258,LTU,ARM,4315,Europe
4259,LTU,AGO,238,Europe
4260,LTU,ARG,480,Europe
4261,LTU,AUT,6246,Europe
4262,LTU,AUS,2191,Europe
4263,LTU,ABW,940,Europe
4264,LTU,AZE,3924,Europe
4265,LTU,BIH,1564,Europe
4266,LTU,BRB,503,Europe
4267,LTU,BGD,163,Europe
4268,LTU,BEL,6638,Europe
4269,LTU,BFA,226,Europe
4270,LTU,BGR,5260,Europe
4271,LTU,BHR,991,Europe
4272,LTU,BDI,273,Europe
4273,LTU,BEN,3283,Europe
4274,LTU,BRN,388,Europe
4275,LTU,BOL,196,Europe
4276,LTU,BRA,279,Europe
4277,LTU,BHS,376,Europe
4278,LTU,BTN,281,Europe
4279,LTU,BWA,189,Europe
4280,LTU,BLR,59070,Europe
4281,LTU,BLZ,349,Europe
4282,LTU,CAN,1681,Europe
4283,LTU,COD,668,Europe
4284,LTU,CAF,350,Europe
4285,LTU,COG,540,Europe
4286,LTU,CHE,10129,Europe
4287,LTU,CIV,528,Europe
4288,LTU,CHL,401,Europe
4289,LTU,CMR,1575,Europe
4290,LTU,COL,264,Europe
4291,LTU,CRI,689,Europe
4292,LTU,CPV,503,Europe
4293,LTU,CUW,715,Europe
4294,LTU,CYP,23234,Europe
4295,LTU,CZE,4178,Europe
4296,LTU,DEU,14356,Europe
4297,LTU,DJI,702,Europe
4298,LTU,DNK,45718,Europe
4299,LTU,DOM,350,Europe
4300,LTU,DZA,642,Europe
4301,LTU,ECU,282,Europe
4302,LTU,EST,46492,Europe
4303,LTU,EGY,519,Europe
4304,LTU,ESP,6079,Europe
4305,LTU,ETH,187,Europe
4306,LTU,FIN,11694,Europe
4307,LTU,FJI,163,Europe
4308,LTU,FSM,152,Europe
4309,LTU,FRA,2465,Europe
4310,LTU,GAB,475,Europe
4311,LTU,GBR,43236,Europe
4312,LTU,GRD,535,Europe
4313,LTU,GEO,9803,Europe
4314,LTU,GUF,748,Europe
4315,LTU,GHA,745,Europe
4316,LTU,GMB,2406,Europe
4317,LTU,GIN,1078,Europe
4318,LTU,GLP,1306,Europe
4319,LTU,GNQ,667,Europe
4320,LTU,GRC,4948,Europe
4321,LTU,GTM,144,Europe
4322,LTU,GUM,301,Europe
4323,LTU,GNB,289,Europe
4324,LTU,GUY,251,Europe
4325,LTU,HKG,702,Europe
4326,LTU,HND,155,Europe
4327,LTU,HRV,3912,Europe
4328,LTU,HTI,131,Europe
4329,LTU,HUN,2766,Europe
4330,LTU,IDN,192,Europe
4331,LTU,IRL,98299,Europe
4332,LTU,IMN,4556,Europe
4333,LTU,IND,185,Europe
4334,LTU,ISL,143942,Europe
4335,LTU,ITA,4210,Europe
4336,LTU,JEY,5265,Europe
4337,LTU,JAM,555,Europe
4338,LTU,JOR,546,Europe
4339,LTU,JPN,618,Europe
4340,LTU,KEN,376,Europe
4341,LTU,KGZ,2526,Europe
4342,LTU,KHM,137,Europe
4343,LTU,KIR,120,Europe
4344,LTU,COM,86,Europe
4345,LTU,KOR,503,Europe
4346,LTU,KWT,513,Europe
4347,LTU,CYM,2358,Europe
4348,LTU,KAZ,2664,Europe
4349,LTU,LAO,174,Europe
4350,LTU,LBN,1956,Europe
4351,LTU,LCA,422,Europe
4352,LTU,LKA,584,Europe
4353,LTU,LBR,734,Europe
4354,LTU,LSO,67,Europe
4355,LTU,LTU,15951683,Europe
4356,LTU,LUX,23651,Europe
4357,LTU,LVA,159795,Europe
4358,LTU,LBY,267,Europe
4359,LTU,MAR,984,Europe
4360,LTU,MDA,6291,Europe
4361,LTU,MNE,4051,Europe
4362,LTU,MDG,229,Europe
4363,LTU,MKD,3669,Europe
4364,LTU,MLI,809,Europe
4365,LTU,MMR,61,Europe
4366,LTU,MNG,418,Europe
4367,LTU,MAC,474,Europe
4368,LTU,MTQ,796,Europe
4369,LTU,MRT,206,Europe
4370,LTU,MLT,28855,Europe
4371,LTU,MUS,849,Europe
4372,LTU,MDV,1274,Europe
4373,LTU,MWI,153,Europe
4374,LTU,MEX,290,Europe
4375,LTU,MYS,284,Europe
4376,LTU,MOZ,186,Europe
4377,LTU,NULL,382,Europe
4378,LTU,NCL,670,Europe
4379,LTU,NER,294,Europe
4380,LTU,NGA,773,Europe
4381,LTU,NIC,180,Europe
4382,LTU,NLD,16966,Europe
4383,LTU,NOR,116395,Europe
4384,LTU,NPL,175,Europe
4385,LTU,NZL,1775,Europe
4386,LTU,OMN,588,Europe
4387,LTU,PAN,488,Europe
4388,LTU,PER,251,Europe
4389,LTU,PYF,1025,Europe
4390,LTU,PNG,128,Europe
4391,LTU,PHL,309,Europe
4392,LTU,PAK,360,Europe
4393,LTU,POL,7060,Europe
4394,LTU,PRI,368,Europe
4395,LTU,PRT,4568,Europe
4396,LTU,PRY,247,Europe
4397,LTU,QAT,998,Europe
4398,LTU,REU,456,Europe
4399,LTU,ROU,2755,Europe
4400,LTU,SRB,3437,Europe
4401,LTU,RWA,411,Europe
4402,LTU,SAU,291,Europe
4403,LTU,SLB,101,Europe
4404,LTU,SYC,806,Europe
4405,LTU,SWE,26604,Europe
4406,LTU,SGP,1139,Europe
4407,LTU,SVN,5665,Europe
4408,LTU,SVK,3689,Europe
4409,LTU,SLE,592,Europe
4410,LTU,SEN,416,Europe
4411,LTU,SUR,250,Europe
4412,LTU,STP,253,Europe
4413,LTU,SLV,179,Europe
4414,LTU,SWZ,122,Europe
4415,LTU,TCD,196,Europe
4416,LTU,TGO,986,Europe
4417,LTU,THA,209,Europe
4418,LTU,TJK,5338,Europe
4419,LTU,TLS,142,Europe
4420,LTU,TUN,2066,Europe
4421,LTU,TON,116,Europe
4422,LTU,TUR,1302,Europe
4423,LTU,TTO,407,Europe
4424,LTU,TWN,294,Europe
4425,LTU,TZA,270,Europe
4426,LTU,UKR,11146,Europe
4427,LTU,UGA,626,Europe
4428,LTU,USA,1520,Europe
4429,LTU,URY,697,Europe
4430,LTU,UZB,2102,Europe
4431,LTU,VCT,434,Europe
4432,LTU,VNM,113,Europe
4433,LTU,VUT,1233,Europe
4434,LTU,WSM,107,Europe
4435,LTU,XKX,1291,Europe
4436,LTU,MYT,276,Europe
4437,LTU,ZAF,233,Europe
4438,LTU,ZMB,311,Europe
4439,LTU,ZWE,330,Europe
4440,LUX,ARE,7886,Europe
4441,LUX,ATG,4408,Europe
4442,LUX,ALB,33111,Europe
4443,LUX,ARM,6813,Europe
4444,LUX,AGO,11373,Europe
4445,LUX,ARG,2136,Europe
4446,LUX,AUT,53894,Europe
4447,LUX,AUS,6495,Europe
4448,LUX,ABW,7848,Europe
4449,LUX,AZE,6105,Europe
4450,LUX,BIH,98590,Europe
4451,LUX,BRB,5548,Europe
4452,LUX,BGD,450,Europe
4453,LUX,BEL,231267,Europe
4454,LUX,BFA,5329,Europe
4455,LUX,BGR,21580,Europe
4456,LUX,BHR,3063,Europe
4457,LUX,BDI,4008,Europe
4458,LUX,BEN,9527,Europe
4459,LUX,BRN,1449,Europe
4460,LUX,BOL,1407,Europe
4461,LUX,BRA,5742,Europe
4462,LUX,BHS,3777,Europe
4463,LUX,BTN,727,Europe
4464,LUX,BWA,995,Europe
4465,LUX,BLR,7409,Europe
4466,LUX,BLZ,962,Europe
4467,LUX,CAN,8628,Europe
4468,LUX,COD,6318,Europe
4469,LUX,CAF,16025,Europe
4470,LUX,COG,8402,Europe
4471,LUX,CHE,127625,Europe
4472,LUX,CIV,8246,Europe
4473,LUX,CHL,2008,Europe
4474,LUX,CMR,21155,Europe
4475,LUX,COL,1672,Europe
4476,LUX,CRI,2631,Europe
4477,LUX,CPV,2726455,Europe
4478,LUX,CUW,21415,Europe
4479,LUX,CYP,29356,Europe
4480,LUX,CZE,9740,Europe
4481,LUX,DEU,71833,Europe
4482,LUX,DJI,67456,Europe
4483,LUX,DNK,23860,Europe
4484,LUX,DOM,6564,Europe
4485,LUX,DZA,1963,Europe
4486,LUX,ECU,1260,Europe
4487,LUX,EST,30352,Europe
4488,LUX,EGY,1708,Europe
4489,LUX,ESP,18985,Europe
4490,LUX,ETH,6933,Europe
4491,LUX,FIN,19853,Europe
4492,LUX,FJI,1390,Europe
4493,LUX,FSM,233,Europe
4494,LUX,FRA,91265,Europe
4495,LUX,GAB,15323,Europe
4496,LUX,GBR,18602,Europe
4497,LUX,GRD,3687,Europe
4498,LUX,GEO,5209,Europe
4499,LUX,GUF,12876,Europe
4500,LUX,GHA,2116,Europe
4501,LUX,GMB,26422,Europe
4502,LUX,GIN,29880,Europe
4503,LUX,GLP,26368,Europe
4504,LUX,GNQ,18111,Europe
4505,LUX,GRC,46109,Europe
4506,LUX,GTM,781,Europe
4507,LUX,GUM,1771,Europe
