iso_o,dist
TG_GP,6952.604
TG_GM,2133.147
TG_GW,1972.509
TG_GQ,868.6987
TG_GR,4202.912
TG_GD,6950.174
TG_GT,10043.69
TG_GF,5946.138
TG_GY,6578.118
TG_HK,12066.12
TG_HN,9698.071
TG_HR,4630.896
TG_HT,8080.71
TG_HU,4899.516
TG_ID,11786.76
TG_IN,8309.508
TG_IE,5294.815
TG_IS,6716.447
TG_IT,4125.414
TG_JM,8554.388
TG_JO,4595.514
TG_JP,13665.04
TG_KZ,8381.254
TG_KE,4028.994
TG_KG,8187.121
TG_KH,11345.92
TG_KI,18794.34
TG_KR,12601.71
TG_KW,5524.785
TG_LA,10989.1
TG_LB,4675.491
TG_LR,1340.658
TG_LY,3198.348
TG_LC,6868.431
TG_LK,8671.458
TG_LS,4838.828
TG_LT,5810.292
TG_LU,4855.02
TG_LV,5992.121
TG_MO,12007.28
TG_MA,3214.571
TG_MD,5247.653
TG_MG,5776.532
TG_MV,7991.51
TG_MX,10883.25
TG_MK,4455.883
TG_ML,1253.911
TG_MT,3572.749
TG_MM,10328.93
TG_MN,10646.78
TG_MZ,4916.219
TG_MR,2304.927
TG_MQ,6879.938
TG_MU,6803.802
TG_MW,4228.482
TG_MY,11122.37
TG_NA,3629.008
TG_NC,17630.94
TG_NE,823.8323
TG_NG,236.2703
TG_NI,9618.885
TG_NL,5150.458
TG_NO,6035.088
TG_NP,9105.385
TG_NZ,15743.49
TG_OM,6414.159
TG_PK,7951.712
TG_PA,8908.868
TG_PE,8908.42
TG_PH,12981.53
TG_PG,16242.72
TG_PL,5435.845
TG_PR,7425.939
TG_PT,3775.24
TG_PY,7273.313
TG_PF,16629.49
TG_QA,5739.164
TG_RE,6631.75
TG_RW,3316.126
TG_SA,5256.372
TG_SN,2261.371
TG_SG,11383.93
TG_SB,17646.36
TG_SL,1635.912
TG_SV,9910.623
TG_ST,892.3887
TG_SR,6259.975
TG_SK,4909.096
TG_SI,4617.75
TG_SE,6086.823
TG_SZ,4838.557
TG_SC,6132.449
TG_TD,1639.351
TH_AW,16930.21
TH_AO,9955.721
TH_AL,8241.192
TH_AE,4967.796
TH_AR,16890.18
TH_AM,6163.356
TH_AG,16087.87
TH_AU,7539.52
TH_AT,8450.441
TH_AZ,5724.86
TH_BI,8081.679
TH_BE,9260.542
TH_BJ,10704.45
TH_BF,10972.56
TH_BD,1538.62
TH_BG,7945.512
TH_BH,5363.827
TH_BS,15707.2
TH_BA,8331.858
TH_BY,7673.707
TH_BZ,16440.78
TH_BO,18778.05
TH_BR,16409.97
TH_BB,16328.92
TH_BN,1864.909
TH_BT,1898.348
TH_BW,9152.597
TH_CF,9025.165
TH_CA,13647.12
TH_CH,9134.03
TH_CL,17659.3
TH_CI,11434.37
TH_CM,9805.571
TH_CG,9618.644
TH_CO,17931.82
TH_KM,6919.27
TH_CV,13092.34
TH_CR,17346.46
TH_KY,16351.48
TH_CY,7075.253
TH_CZ,8570.566
TH_DE,9065.879
TH_DJ,6217.964
TH_DK,8628.834
TH_DO,16291.28
TH_DZ,9756.441
TH_EC,18527.28
TH_EG,7275.437
TH_ES,10193.69
TH_EE,7899.071
TH_ET,6732.048
TH_FI,7892.627
TH_FJ,9253.933
TH_FR,9454.805
TH_FM,6355.171
TH_GA,10123.92
TH_GB,9545.471
TH_GE,6174.297
TH_GH,11024.74
TH_GN,12530.11
TH_GP,16190.46
TH_GM,12473.73
TH_GW,12434.92
TH_GQ,10101.29
TH_GR,7930.385
TH_GD,16557.0
TH_GT,16651.5
TH_GF,16383.98
TH_GY,16753.36
TH_HK,1727.328
TH_HN,16822.74
TH_HR,8506.062
TH_HT,16355.74
TH_HU,8256.267
TH_ID,2316.466
TH_IN,2919.706
TH_IE,9868.662
TH_IS,10104.41
TH_IT,8838.563
TH_JM,16493.24
TH_JO,6827.08
TH_JP,4612.997
TH_KZ,3982.132
TH_KE,7214.256
TH_KG,4085.156
TH_KH,535.9692
TH_KI,8105.108
TH_KR,3724.624
TH_KW,5655.574
TH_LA,525.2488
TH_LB,6873.743
TH_LR,12121.04
TH_LY,8955.517
TH_LC,16332.11
TH_LK,2381.501
TH_LS,9178.095
TH_LT,7822.797
TH_LU,9166.024
TH_LV,7915.756
TH_MO,1675.81
TH_MA,10701.82
TH_MD,7517.33
TH_MG,6850.169
TH_MV,3152.969
TH_MX,15761.05
TH_MK,8099.388
TH_ML,11617.81
TH_MT,8768.3
TH_MM,575.9035
TH_MN,3848.093
TH_MZ,8573.696
TH_MR,12211.87
TH_MQ,16284.25
TH_MU,6031.729
TH_MW,7967.801
TH_MY,1187.123
TH_NA,9940.421
TH_NC,8231.042
TH_NE,10544.8
TH_NG,10601.39
TH_NI,17062.34
TH_NL,9185.165
TH_NO,8683.7
TH_NP,2212.509
TH_NZ,9872.658
TH_OM,4531.884
TH_PK,3542.771
TH_PA,17509.22
TH_PE,19711.86
TH_PH,2210.015
TH_PG,5761.263
TH_PL,8100.028
TH_PR,16164.17
TH_PT,10694.58
TH_PY,17414.88
TH_PF,12553.15
TH_QA,5265.259
TH_RE,6250.343
TH_RW,7959.035
TH_SA,5741.941
TH_SN,12506.49
TH_SG,1433.936
TH_SB,7054.737
TH_SL,12313.2
TH_SV,16803.46
TH_ST,10420.66
TH_SR,16577.5
TH_SK,8391.738
TH_SI,8615.622
TH_SE,8276.24
TH_SZ,8723.244
TH_SC,5377.11
TH_TD,9222.452
TH_TG,10835.92
TJ_AW,12917.73
TJ_AO,7803.152
TJ_AL,4136.511
TJ_AE,2082.549
TJ_AR,15376.08
TJ_AM,2094.471
TJ_AG,11977.96
TJ_AU,11703.24
TJ_AT,4285.86
TJ_AZ,1637.07
TJ_BI,6189.781
TJ_BE,5103.846
TJ_BJ,7522.847
TJ_BF,7476.746
TJ_BD,2626.396
TJ_BG,3825.792
TJ_BH,2193.571
TJ_BS,12115.1
TJ_BA,4192.99
TJ_BY,3537.34
TJ_BZ,13395.06
TJ_BO,15191.14
TJ_BR,13787.02
TJ_BB,12173.52
TJ_BN,5967.554
TJ_BT,2298.962
TJ_BW,8352.824
TJ_CF,6334.211
TJ_CA,10333.27
TJ_CH,4969.973
TJ_CL,16377.07
TJ_CI,8160.717
TJ_CM,6950.081
TJ_CG,7280.802
TJ_CO,13953.19
TJ_KM,6197.528
TJ_CV,9187.103
TJ_CR,13937.0
TJ_KY,12877.09
TJ_CY,3163.88
TJ_CZ,4407.229
TJ_DE,4910.893
TJ_DJ,3940.89
TJ_DK,4509.423
TJ_DO,12350.71
TJ_DZ,5670.039
TJ_EC,14615.75
TJ_EG,3557.889
TJ_ES,6048.096
TJ_EE,3853.612
TJ_ET,4450.683
TJ_FI,3864.296
TJ_FJ,12943.09
TJ_FR,5291.823
TJ_FM,9485.068
TJ_GA,7382.822
TJ_GB,5396.948
TJ_GE,2065.46
TJ_GH,7819.936
TJ_GN,8887.59
TJ_GP,12069.94
TJ_GM,8700.323
TJ_GW,8722.097
TJ_GQ,7182.503
TJ_GR,3899.847
TJ_GD,12409.43
TJ_GT,13727.67
TJ_GF,12292.23
TJ_GY,12595.69
TJ_HK,4656.284
TJ_HN,13659.89
TJ_HR,4350.017
TJ_HT,12491.63
TJ_HU,4093.559
TJ_ID,6332.443
TJ_IN,1356.548
TJ_IE,5746.364
TJ_IS,6249.547
TJ_IT,4713.199
TJ_JM,12787.29
TJ_JO,3063.684
TJ_JP,6136.114
TJ_KZ,852.4202
TJ_KE,5519.856
TJ_KG,678.2363
TJ_KH,4667.013
TJ_KI,11156.92
TJ_KR,5008.503
TJ_KW,2177.597
TJ_LA,3992.889
TJ_LB,3022.943
TJ_LR,8675.525
TJ_LY,5004.221
TJ_LC,12190.33
TJ_LK,3699.752
TJ_LS,8697.218
TJ_LT,3694.442
TJ_LU,5003.462
TJ_LV,3820.177
TJ_MO,4605.523
TJ_MA,6609.106
TJ_MD,3356.88
TJ_MG,6776.394
TJ_MV,3864.504
TJ_MX,13452.97
TJ_MK,3987.16
TJ_ML,8003.541
TJ_MT,4749.883
TJ_MM,3600.944
TJ_MN,3211.653
TJ_MZ,8121.447
TJ_MR,8329.439
TJ_MQ,12147.04
TJ_MU,6650.771
TJ_MW,6896.526
TJ_MY,5166.302
TJ_NA,8687.356
TJ_NC,12176.26
TJ_NE,7071.093
TJ_NG,7438.107
TJ_NI,13824.34
TJ_NL,5037.606
TJ_NO,4636.256
TJ_NP,1952.731
TJ_NZ,14036.7
TJ_OM,1931.021
TJ_PK,673.4186
TJ_PA,13805.38
TJ_PE,15555.19
TJ_PH,5738.535
TJ_PG,9674.764
TJ_PL,3945.934
TJ_PR,12136.78
TJ_PT,6548.252
TJ_PY,14844.28
TJ_PF,15638.29
TJ_QA,2204.875
TJ_RE,6768.04
TJ_RW,6012.259
TJ_SA,2595.935
TJ_SN,8690.527
TJ_SG,5473.49
TJ_SB,10767.82
TJ_SL,8745.732
TJ_SV,13779.17
TJ_ST,7618.503
TJ_SR,12445.19
TJ_SK,4227.293
TJ_SI,4457.384
TJ_SE,4218.952
TJ_SZ,8228.045
TJ_SC,5009.181
TJ_TD,6056.751
TJ_TG,7639.261
TJ_TH,4165.016
TO_AW,12067.62
TO_AO,16570.23
TO_AL,17378.83
TO_AE,14953.17
TO_AR,10911.55
TO_AM,15729.9
TO_AG,13066.9
TO_AU,3585.603
TO_AT,16848.06
TO_AZ,15283.39
TO_BI,16211.5
TO_BE,16729.92
TO_BJ,18374.39
TO_BF,18837.25
TO_BD,11369.68
TO_BG,17081.73
TO_BH,15348.41
TO_BS,11754.11
TO_BA,17207.64
TO_BY,15917.21
TO_BZ,10344.69
TO_BO,11041.44
TO_BR,12568.05
TO_BB,13169.75
TO_BN,8141.868
TO_BT,11556.63
TO_BW,14436.27
TO_CF,17641.5
TO_CA,12079.77
TO_CH,17152.25
TO_CL,9994.322
TO_CI,18032.8
TO_CM,17974.56
TO_CG,16986.59
TO_CO,11256.95
TO_KM,14461.09
TO_CV,16967.75
TO_CR,10535.64
TO_KY,11160.42
TO_CY,16842.35
TO_CZ,16701.55
TO_DE,16654.11
TO_DJ,15811.53
TO_DK,16137.51
TO_DO,12297.83
TO_DZ,18279.96
TO_EC,10706.22
TO_EG,17205.54
TO_ES,17744.08
TO_EE,15488.67
TO_ET,16144.72
TO_FI,15412.18
TO_FJ,745.3818
TO_FR,16941.44
TO_FM,4260.402
TO_GA,17667.95
TO_GB,16628.88
TO_GE,15651.36
TO_GH,18215.17
TO_GN,17487.03
TO_GP,13043.1
TO_GM,17605.95
TO_GW,17626.16
TO_GQ,18048.69
TO_GR,17420.02
TO_GD,12915.88
TO_GT,10068.33
TO_GF,13622.35
TO_GY,13093.37
TO_HK,9058.489
TO_HN,10375.67
TO_HR,17106.73
TO_HT,12041.53
TO_HU,16832.62
TO_ID,8529.878
TO_IN,12778.76
TO_IE,16330.81
TO_IS,14854.33
TO_IT,17615.05
TO_JM,11571.73
TO_JO,16721.02
TO_JP,7904.458
TO_KZ,13029.74
TO_KE,15743.3
TO_KG,13217.92
TO_KH,9451.445
TO_KI,2808.755
TO_KR,8895.192
TO_KW,15612.58
TO_LA,9953.056
TO_LB,16703.61
TO_LR,17684.35
TO_LY,18502.82
TO_LC,13058.18
TO_LK,11836.76
TO_LS,13911.37
TO_LT,15922.37
TO_LU,16865.04
TO_LV,15746.51
TO_MO,9112.794
TO_MA,18201.35
TO_MD,16431.56
TO_MG,13590.87
TO_MV,12393.43
TO_MX,9430.351
TO_MK,17235.95
TO_ML,18381.6
TO_MT,18137.23
TO_MM,10542.79
TO_MN,10891.05
TO_MZ,13990.9
TO_MR,17836.82
TO_MQ,13066.5
TO_MU,12681.04
TO_MW,14998.53
TO_MY,9424.978
TO_NA,14987.48
TO_NC,1896.966
TO_NE,19139.56
TO_NG,18391.77
TO_NI,10391.19
TO_NL,16561.3
TO_NO,15693.28
TO_NP,11982.0
TO_NZ,2734.17
TO_OM,14516.03
TO_PK,13254.62
TO_PA,10965.28
TO_PE,10362.54
TO_PH,8024.459
TO_PG,4231.061
TO_PL,16300.91
TO_PR,12666.82
TO_PT,17668.15
TO_PY,11539.24
TO_PF,2722.242
TO_QA,15251.27
TO_RE,12805.28
TO_RW,16266.74
TO_SA,15726.38
TO_SN,17574.44
TO_SG,9126.884
TO_SB,2958.047
TO_SL,17639.43
TO_SV,10164.16
TO_ST,17692.52
TO_SR,13361.48
TO_SK,16829.19
TO_SI,17122.85
TO_SE,15653.82
TO_SZ,14032.1
TO_SC,13804.53
TO_TD,18556.33
TO_TG,18326.04
TO_TH,9986.011
TO_TJ,13682.54
TO_TN,18210.4
TT_AW,959.7569
TT_AO,8557.671
TT_AL,8516.849
TT_AE,12059.1
TT_AR,5051.895
TT_AM,10579.57
TT_AG,724.2523
TT_AU,15821.03
TT_AT,8240.015
TT_AZ,11001.1
TT_BI,10177.04
TT_BE,7414.548
TT_BJ,7053.144
TT_BF,6517.256
TT_BD,15138.79
TT_BG,8795.641
TT_BH,11634.97
TT_BS,2317.926
TT_BA,8395.56
TT_BY,8999.005
TT_BZ,3033.61
TT_BO,3107.401
TT_BR,4133.307
TT_BB,343.7899
TT_BN,18258.01
TT_BT,14775.86
TT_BW,10254.73
TT_CF,8849.658
TT_CA,4058.435
TT_CH,7559.98
TT_CL,5006.787
TT_CI,6357.273
TT_CM,8083.623
TT_CG,8661.008
TT_CO,1636.416
TT_KM,11846.05
TT_CV,4148.981
TT_CR,2469.813
TT_KY,2340.902
TT_CY,9774.176
TT_CZ,8109.914
TT_DE,7608.62
TT_DJ,11344.37
TT_DK,8045.578
TT_DO,1248.196
TT_DZ,7047.017
TT_EC,2235.01
TT_EG,9689.404
TT_ES,6541.816
TT_EE,8788.705
TT_ET,10947.13
TT_FI,8799.495
TT_FJ,13544.41
TT_FR,7225.325
TT_FM,15214.27
TT_GA,7924.366
TT_GB,7127.528
TT_GE,10550.18
TT_GH,6765.163
TT_GN,5015.991
TT_GP,597.7661
TT_GM,4887.429
TT_GW,5003.186
TT_GQ,7788.384
TT_GR,8877.449
TT_GD,161.2713
TT_GT,3178.478
TT_GF,1194.596
TT_GY,566.5588
TT_HK,16341.7
TT_HN,2820.598
TT_HR,8201.97
TT_HT,1459.749
TT_HU,8439.339
TT_ID,18648.59
TT_IN,13808.25
TT_IE,6806.78
TT_IS,6703.802
TT_IT,7908.261
TT_JM,1837.851
TT_JO,10083.78
TT_JP,14416.8
TT_KZ,12707.0
TT_KE,10956.61
TT_KG,12594.67
TT_KH,17141.56
TT_KI,13836.46
TT_KR,14603.4
TT_KW,11273.98
TT_LA,16403.72
TT_LB,9996.921
TT_LR,5601.391
TT_LY,7947.415
TT_LC,381.0
TT_LK,15330.46
TT_LS,10498.17
TT_LT,8850.129
TT_LU,7513.448
TT_LV,8761.284
TT_MO,16332.53
TT_MA,6115.711
TT_MD,9180.054
TT_MG,12383.9
TT_MV,14781.21
TT_MX,4153.854
TT_MK,8650.153
TT_ML,5830.074
TT_MT,8073.062
TT_MM,16116.76
TT_MN,13418.71
TT_MZ,10938.21
TT_MR,4968.752
TT_MQ,443.9873
TT_MU,13438.11
TT_MW,10868.8
TT_MY,17624.5
TT_NA,9324.827
TT_NC,14775.94
TT_NE,6910.836
TT_NG,7156.12
TT_NI,2708.27
TT_NL,7487.81
TT_NO,8008.809
TT_NP,14467.72
TT_NZ,13498.4
TT_OM,12491.44
TT_PK,13155.68
TT_PA,1980.939
TT_PE,3057.935
TT_PH,17210.23
TT_PG,16894.59
TT_PL,8574.525
TT_PR,1000.754
TT_PT,6044.553
TT_PY,4015.56
TT_PF,10168.08
TT_QA,11755.93
TT_RE,13227.18
TT_RW,10229.74
TT_SA,11322.28
TT_SN,4799.425
TT_SG,17939.99
TT_SB,15490.88
TT_SL,5294.028
TT_SV,3025.657
TT_ST,7633.584
TT_SR,871.8639
TT_SK,8299.201
TT_SI,8089.549
TT_SE,8410.802
TT_SZ,10800.58
TT_SC,13060.7
TT_TD,8318.68
TT_TG,6929.493
TT_TH,16672.71
TT_TJ,12516.76
TT_TO,12888.63
TT_TN,7687.73
TT_TR,9281.302
TN_AW,8328.585
TN_AO,5092.534
TN_AL,968.0001
TN_AE,4406.945
TN_AR,10668.78
TN_AM,2990.33
TN_AG,7306.661
TN_AU,16498.66
TN_AT,1362.566
TN_AZ,3443.674
TN_BI,4892.845
TN_BE,1626.512
TN_BJ,3476.428
TN_BF,2974.062
TN_BD,7625.121
TN_BG,1292.041
TN_BH,3980.392
TN_BS,8173.057
TN_BA,1047.015
TN_BY,2313.671
TN_BZ,9649.26
TN_BO,10117.26
TN_BR,8979.379
TN_BB,7360.459
TN_BN,10986.58
TN_BT,7350.502
TN_BW,7049.213
TN_CF,3712.165
TN_CA,7267.781
TN_CH,1149.141
TN_CL,11464.98
TN_CI,3795.715
TN_CM,3673.425
TN_CG,4600.289
TN_CO,9288.206
TN_KM,6411.114
TN_CV,4128.667
TN_CR,9729.521
TN_KY,8881.914
TN_CY,2086.512
TN_CZ,1514.704
TN_DE,1648.635
TN_DJ,4326.039
TN_DK,2103.728
TN_DO,7926.133
TN_DZ,642.7219
TN_EC,9918.181
TN_EG,2088.653
TN_ES,1273.835
TN_EE,2721.749
TN_ET,4227.803
TN_FI,2798.361
TN_FJ,17653.46
TN_FR,1483.828
TN_FM,14135.47
TN_GA,4057.692
TN_GB,1826.619
TN_GE,3009.319
TN_GH,3641.326
TN_GN,4006.985
TN_GP,7367.411
TN_GM,3727.573
TN_GW,3795.098
TN_GQ,3684.999
TN_GR,1200.805
TN_GD,7614.819
TN_GT,9970.861
TN_GF,7258.877
TN_GY,7644.971
TN_HK,9705.592
TN_HN,9728.485
TN_HR,1106.958
TN_HT,8146.623
TN_HU,1390.911
TN_ID,11006.77
TN_IN,6213.792
TN_IE,2234.848
TN_IS,3717.226
TN_IT,595.3532
TN_JM,8572.69
TN_JO,2415.71
TN_JP,10427.62
TN_KZ,5579.479
TN_KE,5054.753
TN_KG,5406.887
TN_KH,9658.819
TN_KI,15429.25
TN_KR,9513.838
TN_KW,3596.327
TN_LA,9037.491
TN_LB,2311.946
TN_LR,4008.306
TN_LY,527.665
TN_LC,7424.286
TN_LK,7746.883
TN_LS,7580.127
TN_LT,2295.897
TN_LU,1458.131
TN_LV,2464.561
TN_MO,9658.027
TN_MA,1576.486
TN_MD,1904.438
TN_MG,7331.65
TN_MV,7372.806
TN_MX,10343.81
TN_MK,1123.945
TN_ML,3245.104
TN_MT,400.532
TN_MM,8555.149
TN_MN,7512.813
TN_MZ,7372.071
TN_MR,3297.487
TN_MQ,7396.592
TN_MU,8053.869
TN_MW,6171.994
TN_MY,9939.891
TN_NA,6650.568
TN_NC,17232.31
TN_NE,2716.694
TN_NG,3450.513
TN_NI,9781.915
TN_NL,1776.441
TN_NO,2569.439
TN_NP,6962.399
TN_NZ,18491.59
TN_OM,4827.421
TN_PK,5624.417
TN_PA,9396.272
TN_PE,10581.03
TN_PH,10803.99
TN_PG,14744.97
TN_PL,1912.468
TN_PR,7607.87
TN_PT,1711.928
TN_PY,9909.634
TN_PF,17110.95
TN_QA,4109.62
TN_RE,7986.892
TN_RW,4778.185
TN_SA,3722.393
TN_SN,3688.582
TN_SG,10254.73
TN_SB,15726.96
TN_SL,3946.382
TN_SV,9922.263
TN_ST,4093.188
TN_SR,7447.676
TN_SK,1382.907
TN_SI,1087.576
TN_SE,2567.493
TN_SZ,7363.962
TN_SC,6580.215
TN_TD,2786.441
TN_TG,3530.264
TN_TH,9131.022
TN_TJ,5074.743
TR_AW,9845.79
TR_AO,5778.666
TR_AL,765.4231
TR_AE,2994.246
TR_AR,12268.67
TR_AM,1315.561
TR_AG,8839.779
TR_AU,14960.31
TR_AT,1275.02
TR_AZ,1763.672
TR_BI,4941.824
TR_BE,2179.392
TR_BJ,4662.242
TR_BF,4368.266
TR_BD,5958.347
TR_BG,502.3289
TR_BH,2587.848
TR_BS,9462.993
TR_BA,918.6304
TR_BY,1430.575
TR_BZ,10920.21
TR_BO,11800.52
TR_BR,10590.76
TR_BB,8945.836
TR_BN,9322.616
TR_BT,5672.304
TR_BW,7328.341
TR_CF,4207.702
TR_CA,8197.23
TR_CH,1837.154
TR_CL,13118.55
TR_CI,5152.292
TR_CM,4490.615
TR_CG,5227.964
TR_CO,10842.33
TR_KM,6047.435
TR_CV,5807.234
TR_CR,11149.45
TR_KY,10210.83
TR_CY,759.5555
TR_CZ,1511.031
TR_DE,2038.332
TR_DJ,3557.932
TR_DK,2018.479
TR_DO,9380.119
TR_DZ,2285.821
TR_EC,11489.51
TR_EG,1239.919
TR_ES,2740.029
TR_EE,2066.79
TR_ET,3690.676
TR_FI,2143.137
TR_FJ,16167.7
TR_FR,2255.81
TR_FM,12608.08
TR_GA,4934.227
TR_GB,2501.886
TR_GE,1325.466
TR_GH,4901.426
TR_GN,5607.668
TR_GP,8912.614
TR_GM,5367.895
TR_GW,5415.008
TR_GQ,4612.913
TR_GR,560.7139
TR_GD,9195.579
TR_GT,11256.61
TR_GF,8925.284
TR_GY,9281.737
TR_HK,8025.906
TR_HN,11061.62
TR_HR,1174.147
TR_HT,9577.022
TR_HU,1066.445
TR_ID,9452.761
TR_IN,4558.313
TR_IE,2953.092
TR_IS,4123.079
TR_IT,1373.27
TR_JM,9967.599
TR_JO,1187.504
TR_JP,8958.844
TR_KZ,3914.222
TR_KE,4776.933
TR_KG,3736.838
TR_KH,8000.179
TR_KI,14086.95
TR_KR,7967.701
TR_KW,2159.483
TR_LA,7363.028
TR_LB,984.8074
TR_LR,5512.077
TR_LY,1681.146
TR_LC,8993.124
TR_LK,6294.313
TR_LS,7831.357
TR_LT,1542.741
TR_LU,2011.911
TR_LV,1805.448
TR_MO,7977.641
TR_MA,3230.062
TR_MD,664.1506
TR_MG,6936.934
TR_MV,6038.772
TR_MX,11437.28
TR_MK,632.6324
TR_ML,4777.553
TR_MT,1377.856
TR_MM,6902.261
TR_MN,5969.189
TR_MZ,7466.486
TR_MR,4963.357
TR_MQ,8959.516
TR_MU,7422.923
TR_MW,6141.977
TR_MY,8344.665
TR_NA,7183.89
TR_NC,15556.07
TR_NE,4019.415
TR_NG,4605.213
TR_NI,11151.69
TR_NL,2209.789
TR_NO,2447.23
TR_NP,5291.045
TR_NZ,17234.53
TR_OM,3371.582
TR_PK,3950.775
TR_PA,10872.01
TR_PE,12235.42
TR_PH,9121.324
TR_PG,13061.8
TR_PL,1386.394
TR_PR,9093.544
TR_PT,3236.776
TR_PY,11561.03
TR_PF,17414.47
TR_QA,2726.494
TR_RE,7414.495
TR_RW,4783.495
TR_SA,2459.933
TR_SN,5341.957
TR_SG,8660.153
TR_SB,14089.65
TR_SL,5509.575
TR_SV,11238.0
TR_ST,5067.491
TR_SR,9100.912
TR_SK,1223.27
TR_SI,1290.683
TR_SE,2172.529
TR_SZ,7501.246
TR_SC,5754.493
TR_TD,3489.958
TR_TG,4750.341
TR_TH,7477.634
TR_TJ,3390.904
TR_TO,16859.54
TR_TN,1684.108
TW_AW,15659.13
TW_AO,12268.99
TW_AL,9109.091
TW_AE,6706.356
TW_AR,18967.23
TW_AM,7190.898
TW_AG,15321.01
TW_AU,7272.547
TW_AT,9003.64
TW_AZ,6738.03
TW_BI,10398.92
TW_BE,9587.026
TW_BJ,12567.04
TW_BF,12598.96
TW_BD,3156.038
TW_BG,8785.25
TW_BH,7018.359
TW_BS,14092.55
TW_BA,9083.933
TW_BY,8042.205
TW_BZ,14291.23
TW_BO,18645.23
TW_BR,18821.26
TW_BB,15782.25
TW_BN,2349.818
TW_BT,3174.186
TW_BW,11680.91
TW_CF,11102.81
TW_CA,12090.98
TW_CH,9651.064
TW_CL,18525.95
TW_CI,13246.24
TW_CM,11832.31
TW_CG,11858.57
TW_CO,16270.56
TW_KM,9412.464
TW_CV,14185.04
TW_CR,15243.94
TW_KY,14505.79
TW_CY,8289.766
TW_CZ,9028.339
TW_DE,9396.126
TW_DJ,8313.924
TW_DK,8835.608
TW_DO,15030.5
TW_DZ,10605.2
TW_EC,16527.58
TW_EG,8678.077
TW_ES,10804.02
TW_EE,8003.368
TW_ET,8860.626
TW_FI,7964.552
TW_FJ,7816.142
TW_FR,9834.232
TW_FM,4394.824
TW_GA,12216.62
TW_GB,9790.424
TW_GE,7129.748
TW_GH,12878.31
TW_GN,14008.27
TW_GP,15447.6
TW_GM,13789.71
TW_GW,13830.28
TW_GQ,12104.34
TW_GR,8965.442
TW_GD,15883.92
TW_GT,14409.71
TW_GF,16627.76
TW_GY,16488.82
TW_HK,815.0919
TW_HN,14672.35
TW_HR,9156.762
TW_HT,14950.43
TW_HU,8860.851
TW_ID,3825.405
TW_IN,4393.583
TW_IE,9961.527
TW_IS,9608.036
TW_IT,9614.098
TW_JM,14846.8
TW_JO,8185.275
TW_JP,2103.047
TW_KZ,4508.484
TW_KE,9543.681
TW_KG,4689.043
TW_KH,2306.166
TW_KI,6130.354
TW_KR,1475.758
TW_KW,7171.873
TW_LA,2107.449
TW_LB,8152.202
TW_LR,13800.05
TW_LY,10089.99
TW_LC,15673.49
TW_LK,4866.206
TW_LS,11716.34
TW_LT,8145.836
TW_LU,9562.412
TW_LV,8131.059
TW_MO,870.7411
TW_MA,11488.82
TW_MD,8200.864
TW_MG,9386.724
TW_MV,5634.091
TW_MX,13405.0
TW_MK,8953.286
TW_ML,13132.13
TW_MT,9799.518
TW_MM,2788.283
TW_MN,2847.305
TW_MZ,11110.82
TW_MR,13374.06
TW_MQ,15608.01
TW_MU,8562.573
TW_MW,10446.44
TW_MY,3237.547
TW_NA,12441.76
TW_NC,7161.983
TW_NE,12186.72
TW_NG,12473.76
TW_NI,14910.5
TW_NL,9457.249
TW_NO,8695.488
TW_NP,3609.731
TW_NZ,9429.752
TW_OM,6319.506
TW_PK,4747.232
TW_PA,15612.31
TW_PE,17603.71
TW_PH,1166.435
TW_PG,4744.863
TW_PL,8511.81
TW_PR,15119.09
TW_PT,11269.37
TW_PY,19951.16
TW_PF,10727.11
TW_QA,6961.535
TW_RE,8782.86
TW_RW,10255.93
TW_SA,7440.639
TW_SN,13761.97
TW_SG,3259.671
TW_SB,5668.783
TW_SL,13874.47
TW_SV,14584.32
TW_ST,12493.35
TW_SR,16571.4
TW_SK,8953.523
TW_SI,9241.979
TW_SE,8358.111
TW_SZ,11260.14
TW_SC,7859.018
TW_TD,11060.04
TW_TG,12691.2
TW_TH,2538.269
TW_TJ,5129.396
TW_TO,8553.68
TW_TT,16044.87
TW_TN,10076.69
TW_TR,8421.919
TZ_AW,12282.36
TZ_AO,2880.082
TZ_AL,5719.308
TZ_AE,3852.073
TZ_AR,10291.12
TZ_AM,5261.924
TZ_AG,11420.6
TZ_AU,11565.75
TZ_AT,6527.19
TZ_AZ,5366.102
TZ_BI,1172.489
TZ_BE,7242.26
TZ_BJ,4342.741
TZ_BF,5010.12
TZ_BD,6504.492
TZ_BG,5744.684
TZ_BH,3876.847
TZ_BS,13019.7
TZ_BA,6022.585
TZ_BY,6846.013
TZ_BZ,14285.41
TZ_BO,11640.53
TZ_BR,9299.757
TZ_BB,11151.11
TZ_BN,8506.63
TZ_BT,6637.605
TZ_BW,2449.869
TZ_CF,2615.915
TZ_CA,12830.99
TZ_CH,6762.659
TZ_CL,11411.09
TZ_CI,4998.414
TZ_CM,3308.428
TZ_CG,2681.518
TZ_CO,12766.43
TZ_KM,690.7507
TZ_CV,7338.046
TZ_CR,13795.6
TZ_KY,13486.26
TZ_CY,4716.096
TZ_CZ,6778.192
TZ_DE,7186.556
TZ_DJ,2097.247
TZ_DK,7380.81
TZ_DO,12267.76
TZ_DZ,6157.438
TZ_EC,13083.55
TZ_EG,4196.055
TZ_ES,6857.921
TZ_EE,7487.854
TZ_ET,1770.414
